workload,time,page_id
hot_cold,2294,0
hot_cold,2295,0
hot_cold,2296,15
hot_cold,2297,3
hot_cold,2298,2
hot_cold,2299,23
hot_cold,2300,8
hot_cold,2301,5
hot_cold,2302,1
hot_cold,2303,9
hot_cold,2304,17
hot_cold,2305,9
hot_cold,2306,2
hot_cold,2307,4
hot_cold,2308,3
hot_cold,2309,2
hot_cold,2310,0
hot_cold,2311,6
hot_cold,2312,7
hot_cold,2313,9
hot_cold,2314,7
hot_cold,2315,5
hot_cold,2316,6
hot_cold,2317,27
hot_cold,2318,16
hot_cold,2319,9
hot_cold,2320,3
hot_cold,2321,38
hot_cold,2322,5
hot_cold,2323,6
hot_cold,2324,3
hot_cold,2325,7
hot_cold,2326,2
hot_cold,2327,5
hot_cold,2328,31
hot_cold,2329,6
hot_cold,2330,19
hot_cold,2331,7
hot_cold,2332,4
hot_cold,2333,8
hot_cold,2334,3
hot_cold,2335,0
hot_cold,2336,0
hot_cold,2337,5
hot_cold,2338,34
hot_cold,2339,6
hot_cold,2340,34
hot_cold,2341,38
hot_cold,2342,27
hot_cold,2343,9
hot_cold,2344,8
hot_cold,2345,1
hot_cold,2346,5
hot_cold,2347,30
hot_cold,2348,5
hot_cold,2349,3
hot_cold,2350,6
hot_cold,2351,1
hot_cold,2352,48
hot_cold,2353,4
hot_cold,2354,0
hot_cold,2355,4
hot_cold,2356,2
hot_cold,2357,7
hot_cold,2358,8
hot_cold,2359,1
hot_cold,2360,39
hot_cold,2361,31
hot_cold,2362,1
hot_cold,2363,3
hot_cold,2364,9
hot_cold,2365,9
hot_cold,2366,28
hot_cold,2367,8
hot_cold,2368,1
hot_cold,2369,5
hot_cold,2370,9
hot_cold,2371,29
hot_cold,2372,4
hot_cold,2373,5
hot_cold,2374,0
hot_cold,2375,9
hot_cold,2376,22
hot_cold,2377,42
hot_cold,2378,5
hot_cold,2379,8
hot_cold,2380,9
hot_cold,2381,1
hot_cold,2382,2
hot_cold,2383,3
hot_cold,2384,26
hot_cold,2385,2
hot_cold,2386,0
hot_cold,2387,7
hot_cold,2388,5
hot_cold,2389,38
hot_cold,2390,49
hot_cold,2391,3
hot_cold,2392,3
hot_cold,2393,21
hot_cold,2394,2
hot_cold,2395,8
hot_cold,2396,4
hot_cold,2397,49
hot_cold,2398,22
hot_cold,2399,9
hot_cold,2400,2
hot_cold,2401,1
hot_cold,2402,4
hot_cold,2403,9
hot_cold,2404,2
hot_cold,2405,2
hot_cold,2406,3
hot_cold,2407,6
hot_cold,2408,0
hot_cold,2409,8
hot_cold,2410,4
hot_cold,2411,3
hot_cold,2412,2
hot_cold,2413,9
hot_cold,2414,7
hot_cold,2415,28
hot_cold,2416,3
hot_cold,2417,32
hot_cold,2418,9
hot_cold,2419,6
hot_cold,2420,7
hot_cold,2421,9
hot_cold,2422,4
hot_cold,2423,5
hot_cold,2424,12
hot_cold,2425,18
hot_cold,2426,6
hot_cold,2427,2
hot_cold,2428,36
hot_cold,2429,1
hot_cold,2430,2
hot_cold,2431,3
hot_cold,2432,4
hot_cold,2433,8
hot_cold,2434,9
hot_cold,2435,3
hot_cold,2436,8
hot_cold,2437,0
hot_cold,2438,6
hot_cold,2439,8
hot_cold,2440,9
hot_cold,2441,46
hot_cold,2442,3
hot_cold,2443,2
hot_cold,2444,3
hot_cold,2445,1
hot_cold,2446,8
hot_cold,2447,3
hot_cold,2448,0
hot_cold,2449,3
hot_cold,2450,24
hot_cold,2451,3
hot_cold,2452,8
hot_cold,2453,0
hot_cold,2454,9
hot_cold,2455,4
hot_cold,2456,7
hot_cold,2457,0
hot_cold,2458,34
hot_cold,2459,6
hot_cold,2460,2
hot_cold,2461,6
hot_cold,2462,2
hot_cold,2463,7
hot_cold,2464,5
hot_cold,2465,0
hot_cold,2466,7
hot_cold,2467,8
hot_cold,2468,9
hot_cold,2469,6
hot_cold,2470,6
hot_cold,2471,3
hot_cold,2472,8
hot_cold,2473,39
hot_cold,2474,9
hot_cold,2475,9
hot_cold,2476,45
hot_cold,2477,8
hot_cold,2478,42
hot_cold,2479,9
hot_cold,2480,5
hot_cold,2481,30
hot_cold,2482,7
hot_cold,2483,8
hot_cold,2484,34
hot_cold,2485,2
hot_cold,2486,5
hot_cold,2487,47
hot_cold,2488,6
hot_cold,2489,5
hot_cold,2490,18
hot_cold,2491,2
hot_cold,2492,7
hot_cold,2493,4
hot_cold,2494,0
hot_cold,2495,8
hot_cold,2496,1
hot_cold,2497,7
hot_cold,2498,40
hot_cold,2499,3
hot_cold,2500,7
hot_cold,2501,5
hot_cold,2502,6
hot_cold,2503,4
hot_cold,2504,2
hot_cold,2505,21
hot_cold,2506,1
hot_cold,2507,9
hot_cold,2508,3
hot_cold,2509,2
hot_cold,2510,8
hot_cold,2511,5
hot_cold,2512,2
hot_cold,2513,35
hot_cold,2514,26
hot_cold,2515,37
hot_cold,2516,3
hot_cold,2517,4
hot_cold,2518,8
hot_cold,2519,40
hot_cold,2520,4
hot_cold,2521,43
hot_cold,2522,3
hot_cold,2523,30
hot_cold,2524,31
hot_cold,2525,1
hot_cold,2526,0
hot_cold,2527,2
hot_cold,2528,8
hot_cold,2529,1
hot_cold,2530,5
hot_cold,2531,6
hot_cold,2532,0
hot_cold,2533,2
hot_cold,2534,0
hot_cold,2535,3
hot_cold,2536,0
hot_cold,2537,1
hot_cold,2538,6
hot_cold,2539,9
hot_cold,2540,8
hot_cold,2541,1
hot_cold,2542,7
hot_cold,2543,4
hot_cold,2544,0
hot_cold,2545,2
hot_cold,2546,35
hot_cold,2547,7
hot_cold,2548,5
hot_cold,2549,0
hot_cold,2550,2
hot_cold,2551,2
hot_cold,2552,35
hot_cold,2553,6
hot_cold,2554,7
hot_cold,2555,4
hot_cold,2556,0
hot_cold,2557,4
hot_cold,2558,7
hot_cold,2559,7
hot_cold,2560,8
hot_cold,2561,6
hot_cold,2562,0
hot_cold,2563,9
hot_cold,2564,6
hot_cold,2565,7
hot_cold,2566,5
hot_cold,2567,4
hot_cold,2568,8
hot_cold,2569,3
hot_cold,2570,3
hot_cold,2571,8
hot_cold,2572,4
hot_cold,2573,0
hot_cold,2574,8
hot_cold,2575,6
hot_cold,2576,32
hot_cold,2577,3
hot_cold,2578,1
hot_cold,2579,6
hot_cold,2580,8
hot_cold,2581,2
hot_cold,2582,5
hot_cold,2583,9
hot_cold,2584,1
hot_cold,2585,9
hot_cold,2586,3
hot_cold,2587,38
hot_cold,2588,8
hot_cold,2589,28
hot_cold,2590,5
hot_cold,2591,49
hot_cold,2592,26
hot_cold,2593,2
hot_cold,2594,4
hot_cold,2595,5
hot_cold,2596,47
hot_cold,2597,6
hot_cold,2598,8
hot_cold,2599,1
hot_cold,2600,7
hot_cold,2601,8
hot_cold,2602,1
hot_cold,2603,3
hot_cold,2604,28
hot_cold,2605,8
hot_cold,2606,16
hot_cold,2607,5
hot_cold,2608,21
hot_cold,2609,3
hot_cold,2610,4
hot_cold,2611,5
hot_cold,2612,7
hot_cold,2613,4
hot_cold,2614,16
hot_cold,2615,23
hot_cold,2616,3
hot_cold,2617,5
hot_cold,2618,13
hot_cold,2619,15
hot_cold,2620,7
hot_cold,2621,5
hot_cold,2622,6
hot_cold,2623,4
hot_cold,2624,2
hot_cold,2625,6
hot_cold,2626,3
hot_cold,2627,0
hot_cold,2628,3
hot_cold,2629,6
hot_cold,2630,22
hot_cold,2631,2
hot_cold,2632,44
hot_cold,2633,2
hot_cold,2634,35
hot_cold,2635,9
hot_cold,2636,0
hot_cold,2637,33
hot_cold,2638,36
hot_cold,2639,1
hot_cold,2640,5
hot_cold,2641,1
hot_cold,2642,9
hot_cold,2643,3
hot_cold,2644,6
hot_cold,2645,1
hot_cold,2646,6
hot_cold,2647,9
hot_cold,2648,7
hot_cold,2649,1
hot_cold,2650,9
hot_cold,2651,0
hot_cold,2652,9
hot_cold,2653,6
hot_cold,2654,0
hot_cold,2655,5
hot_cold,2656,2
hot_cold,2657,0
hot_cold,2658,0
hot_cold,2659,49
hot_cold,2660,31
hot_cold,2661,4
hot_cold,2662,0
hot_cold,2663,2
hot_cold,2664,8
hot_cold,2665,4
hot_cold,2666,6
hot_cold,2667,7
hot_cold,2668,26
hot_cold,2669,2
hot_cold,2670,0
hot_cold,2671,4
hot_cold,2672,2
hot_cold,2673,6
hot_cold,2674,1
hot_cold,2675,9
hot_cold,2676,2
hot_cold,2677,5
hot_cold,2678,9
hot_cold,2679,0
hot_cold,2680,9
hot_cold,2681,1
hot_cold,2682,39
hot_cold,2683,41
hot_cold,2684,6
hot_cold,2685,6
hot_cold,2686,25
hot_cold,2687,5
hot_cold,2688,2
hot_cold,2689,5
hot_cold,2690,6
hot_cold,2691,22
hot_cold,2692,0
hot_cold,2693,8
hot_cold,2694,6
hot_cold,2695,15
hot_cold,2696,5
hot_cold,2697,2
hot_cold,2698,3
hot_cold,2699,3
hot_cold,2700,17
hot_cold,2701,6
hot_cold,2702,6
hot_cold,2703,43
hot_cold,2704,3
hot_cold,2705,9
hot_cold,2706,29
hot_cold,2707,9
hot_cold,2708,4
hot_cold,2709,5
hot_cold,2710,6
hot_cold,2711,2
hot_cold,2712,45
hot_cold,2713,1
hot_cold,2714,6
hot_cold,2715,4
hot_cold,2716,8
hot_cold,2717,4
hot_cold,2718,0
hot_cold,2719,1
hot_cold,2720,3
hot_cold,2721,2
hot_cold,2722,4
hot_cold,2723,31
hot_cold,2724,0
hot_cold,2725,6
hot_cold,2726,4
hot_cold,2727,1
hot_cold,2728,27
hot_cold,2729,1
hot_cold,2730,2
hot_cold,2731,5
hot_cold,2732,5
hot_cold,2733,9
hot_cold,2734,4
hot_cold,2735,5
hot_cold,2736,37
hot_cold,2737,0
hot_cold,2738,5
hot_cold,2739,9
hot_cold,2740,6
hot_cold,2741,8
hot_cold,2742,3
hot_cold,2743,7
hot_cold,2744,3
hot_cold,2745,8
hot_cold,2746,7
hot_cold,2747,9
hot_cold,2748,26
hot_cold,2749,25
hot_cold,2750,0
hot_cold,2751,5
hot_cold,2752,5
hot_cold,2753,9
hot_cold,2754,0
hot_cold,2755,4
hot_cold,2756,3
hot_cold,2757,0
hot_cold,2758,40
hot_cold,2759,7
hot_cold,2760,0
hot_cold,2761,5
hot_cold,2762,5
hot_cold,2763,4
hot_cold,2764,0
hot_cold,2765,6
hot_cold,2766,9
hot_cold,2767,2
hot_cold,2768,4
hot_cold,2769,4
hot_cold,2770,4
hot_cold,2771,9
hot_cold,2772,2
hot_cold,2773,2
hot_cold,2774,5
hot_cold,2775,8
hot_cold,2776,0
hot_cold,2777,2
hot_cold,2778,3
hot_cold,2779,5
hot_cold,2780,18
hot_cold,2781,38
hot_cold,2782,7
hot_cold,2783,7
hot_cold,2784,5
hot_cold,2785,9
hot_cold,2786,17
hot_cold,2787,7
hot_cold,2788,3
hot_cold,2789,29
hot_cold,2790,36
hot_cold,2791,1
hot_cold,2792,9
hot_cold,2793,4
hot_cold,2794,9
hot_cold,2795,32
hot_cold,2796,9
hot_cold,2797,5
hot_cold,2798,36
hot_cold,2799,1
hot_cold,2800,0
hot_cold,2801,8
hot_cold,2802,0
hot_cold,2803,7
hot_cold,2804,6
hot_cold,2805,0
hot_cold,2806,7
hot_cold,2807,6
hot_cold,2808,2
hot_cold,2809,1
hot_cold,2810,0
hot_cold,2811,6
hot_cold,2812,20
hot_cold,2813,6
hot_cold,2814,7
hot_cold,2815,3
hot_cold,2816,5
hot_cold,2817,8
hot_cold,2818,9
hot_cold,2819,5
hot_cold,2820,37
hot_cold,2821,0
hot_cold,2822,7
hot_cold,2823,0
hot_cold,2824,8
hot_cold,2825,8
hot_cold,2826,6
hot_cold,2827,41
hot_cold,2828,4
hot_cold,2829,5
hot_cold,2830,4
hot_cold,2831,8
hot_cold,2832,6
hot_cold,2833,8
hot_cold,2834,1
hot_cold,2835,1
hot_cold,2836,37
hot_cold,2837,0
hot_cold,2838,5
hot_cold,2839,9
hot_cold,2840,39
hot_cold,2841,8
hot_cold,2842,47
hot_cold,2843,6
hot_cold,2844,4
hot_cold,2845,8
hot_cold,2846,5
hot_cold,2847,9
hot_cold,2848,38
hot_cold,2849,8
hot_cold,2850,5
hot_cold,2851,26
hot_cold,2852,5
hot_cold,2853,7
hot_cold,2854,1
hot_cold,2855,6
hot_cold,2856,47
hot_cold,2857,16
hot_cold,2858,5
hot_cold,2859,9
hot_cold,2860,2
hot_cold,2861,0
hot_cold,2862,5
hot_cold,2863,8
hot_cold,2864,1
hot_cold,2865,5
hot_cold,2866,8
hot_cold,2867,4
hot_cold,2868,22
hot_cold,2869,3
hot_cold,2870,3
hot_cold,2871,5
hot_cold,2872,10
hot_cold,2873,6
hot_cold,2874,2
hot_cold,2875,20
hot_cold,2876,4
hot_cold,2877,34
hot_cold,2878,0
hot_cold,2879,8
hot_cold,2880,46
hot_cold,2881,5
hot_cold,2882,8
hot_cold,2883,2
hot_cold,2884,0
hot_cold,2885,39
hot_cold,2886,47
hot_cold,2887,14
hot_cold,2888,8
hot_cold,2889,28
hot_cold,2890,2
hot_cold,2891,0
hot_cold,2892,5
hot_cold,2893,8
hot_cold,2894,6
hot_cold,2895,5
hot_cold,2896,3
hot_cold,2897,9
hot_cold,2898,39
hot_cold,2899,30
hot_cold,2900,9
hot_cold,2901,0
hot_cold,2902,4
hot_cold,2903,8
hot_cold,2904,30
hot_cold,2905,3
hot_cold,2906,7
hot_cold,2907,2
hot_cold,2908,8
hot_cold,2909,9
hot_cold,2910,3
hot_cold,2911,4
hot_cold,2912,7
hot_cold,2913,4
hot_cold,2914,4
hot_cold,2915,5
hot_cold,2916,2
hot_cold,2917,1
hot_cold,2918,7
hot_cold,2919,8
hot_cold,2920,7
hot_cold,2921,3
hot_cold,2922,1
hot_cold,2923,43
hot_cold,2924,5
hot_cold,2925,1
hot_cold,2926,5
hot_cold,2927,2
hot_cold,2928,2
hot_cold,2929,6
hot_cold,2930,6
hot_cold,2931,1
hot_cold,2932,8
hot_cold,2933,7
hot_cold,2934,5
hot_cold,2935,0
hot_cold,2936,9
hot_cold,2937,33
hot_cold,2938,3
hot_cold,2939,8
hot_cold,2940,6
hot_cold,2941,0
hot_cold,2942,6
hot_cold,2943,2
hot_cold,2944,9
hot_cold,2945,0
hot_cold,2946,2
hot_cold,2947,3
hot_cold,2948,2
hot_cold,2949,2
hot_cold,2950,5
hot_cold,2951,1
hot_cold,2952,2
hot_cold,2953,0
hot_cold,2954,42
hot_cold,2955,8
hot_cold,2956,0
hot_cold,2957,32
hot_cold,2958,3
hot_cold,2959,2
hot_cold,2960,2
hot_cold,2961,22
hot_cold,2962,32
hot_cold,2963,1
hot_cold,2964,4
hot_cold,2965,4
hot_cold,2966,1
hot_cold,2967,43
hot_cold,2968,8
hot_cold,2969,6
hot_cold,2970,6
hot_cold,2971,1
hot_cold,2972,7
hot_cold,2973,8
hot_cold,2974,3
hot_cold,2975,23
hot_cold,2976,8
hot_cold,2977,1
hot_cold,2978,9
hot_cold,2979,9
hot_cold,2980,46
hot_cold,2981,2
hot_cold,2982,9
hot_cold,2983,4
hot_cold,2984,8
hot_cold,2985,19
hot_cold,2986,27
hot_cold,2987,4
hot_cold,2988,7
hot_cold,2989,19
hot_cold,2990,3
hot_cold,2991,7
hot_cold,2992,7
hot_cold,2993,5
hot_cold,2994,18
hot_cold,2995,9
hot_cold,2996,0
hot_cold,2997,3
hot_cold,2998,2
hot_cold,2999,8
hot_cold,3000,6
hot_cold,3001,4
hot_cold,3002,0
hot_cold,3003,1
hot_cold,3004,8
hot_cold,3005,1
hot_cold,3006,7
hot_cold,3007,5
hot_cold,3008,48
hot_cold,3009,1
hot_cold,3010,6
hot_cold,3011,4
hot_cold,3012,9
hot_cold,3013,2
hot_cold,3014,9
hot_cold,3015,40
hot_cold,3016,0
hot_cold,3017,5
hot_cold,3018,8
hot_cold,3019,2
hot_cold,3020,6
hot_cold,3021,3
hot_cold,3022,5
hot_cold,3023,5
hot_cold,3024,4
hot_cold,3025,8
hot_cold,3026,9
hot_cold,3027,0
hot_cold,3028,37
hot_cold,3029,4
hot_cold,3030,7
hot_cold,3031,9
hot_cold,3032,4
hot_cold,3033,2
hot_cold,3034,2
hot_cold,3035,0
hot_cold,3036,1
hot_cold,3037,7
hot_cold,3038,3
hot_cold,3039,0
hot_cold,3040,49
hot_cold,3041,2
hot_cold,3042,13
hot_cold,3043,1
hot_cold,3044,2
hot_cold,3045,0
hot_cold,3046,5
hot_cold,3047,22
hot_cold,3048,7
hot_cold,3049,24
hot_cold,3050,3
hot_cold,3051,8
hot_cold,3052,5
hot_cold,3053,0
hot_cold,3054,9
hot_cold,3055,43
hot_cold,3056,5
hot_cold,3057,7
hot_cold,3058,12
hot_cold,3059,35
hot_cold,3060,8
hot_cold,3061,4
hot_cold,3062,4
hot_cold,3063,18
hot_cold,3064,2
hot_cold,3065,1
hot_cold,3066,4
hot_cold,3067,34
hot_cold,3068,24
hot_cold,3069,6
hot_cold,3070,9
hot_cold,3071,8
hot_cold,3072,1
hot_cold,3073,48
hot_cold,3074,0
hot_cold,3075,6
hot_cold,3076,5
hot_cold,3077,2
hot_cold,3078,5
hot_cold,3079,4
hot_cold,3080,6
hot_cold,3081,9
hot_cold,3082,30
hot_cold,3083,1
hot_cold,3084,44
hot_cold,3085,3
hot_cold,3086,3
hot_cold,3087,2
hot_cold,3088,5
hot_cold,3089,2
hot_cold,3090,8
hot_cold,3091,3
hot_cold,3092,9
hot_cold,3093,2
hot_cold,3094,0
hot_cold,3095,4
hot_cold,3096,5
hot_cold,3097,49
hot_cold,3098,7
hot_cold,3099,3
hot_cold,3100,32
hot_cold,3101,8
hot_cold,3102,6
hot_cold,3103,26
hot_cold,3104,14
hot_cold,3105,1
hot_cold,3106,2
hot_cold,3107,37
hot_cold,3108,1
hot_cold,3109,0
hot_cold,3110,6
hot_cold,3111,8
hot_cold,3112,37
hot_cold,3113,2
hot_cold,3114,9
hot_cold,3115,0
hot_cold,3116,6
hot_cold,3117,1
hot_cold,3118,7
hot_cold,3119,13
hot_cold,3120,47
hot_cold,3121,0
hot_cold,3122,7
hot_cold,3123,9
hot_cold,3124,2
hot_cold,3125,28
hot_cold,3126,0
hot_cold,3127,4
hot_cold,3128,7
hot_cold,3129,8
hot_cold,3130,4
hot_cold,3131,4
hot_cold,3132,8
hot_cold,3133,41
hot_cold,3134,7
hot_cold,3135,3
hot_cold,3136,8
hot_cold,3137,2
hot_cold,3138,4
hot_cold,3139,1
hot_cold,3140,4
hot_cold,3141,2
hot_cold,3142,27
hot_cold,3143,5
hot_cold,3144,4
hot_cold,3145,5
hot_cold,3146,4
hot_cold,3147,4
hot_cold,3148,9
hot_cold,3149,6
hot_cold,3150,7
hot_cold,3151,8
hot_cold,3152,7
hot_cold,3153,4
hot_cold,3154,14
hot_cold,3155,3
hot_cold,3156,25
hot_cold,3157,7
hot_cold,3158,3
hot_cold,3159,1
hot_cold,3160,0
hot_cold,3161,2
hot_cold,3162,5
hot_cold,3163,0
hot_cold,3164,5
hot_cold,3165,34
hot_cold,3166,9
hot_cold,3167,1
hot_cold,3168,1
hot_cold,3169,29
hot_cold,3170,4
hot_cold,3171,26
hot_cold,3172,9
hot_cold,3173,9
hot_cold,3174,4
hot_cold,3175,9
hot_cold,3176,6
hot_cold,3177,2
hot_cold,3178,7
hot_cold,3179,2
hot_cold,3180,2
hot_cold,3181,3
hot_cold,3182,9
hot_cold,3183,0
hot_cold,3184,4
hot_cold,3185,0
hot_cold,3186,5
hot_cold,3187,22
hot_cold,3188,18
hot_cold,3189,33
hot_cold,3190,16
hot_cold,3191,3
hot_cold,3192,1
hot_cold,3193,6
hot_cold,3194,7
hot_cold,3195,20
hot_cold,3196,2
hot_cold,3197,1
hot_cold,3198,6
hot_cold,3199,8
hot_cold,3200,1
hot_cold,3201,2
hot_cold,3202,4
hot_cold,3203,8
hot_cold,3204,7
hot_cold,3205,5
hot_cold,3206,1
hot_cold,3207,5
hot_cold,3208,3
hot_cold,3209,9
hot_cold,3210,2
hot_cold,3211,2
hot_cold,3212,9
hot_cold,3213,5
hot_cold,3214,4
hot_cold,3215,6
hot_cold,3216,2
hot_cold,3217,4
hot_cold,3218,8
hot_cold,3219,41
hot_cold,3220,0
hot_cold,3221,2
hot_cold,3222,1
hot_cold,3223,23
hot_cold,3224,4
hot_cold,3225,0
hot_cold,3226,0
hot_cold,3227,8
hot_cold,3228,6
hot_cold,3229,4
hot_cold,3230,5
hot_cold,3231,1
hot_cold,3232,7
hot_cold,3233,7
hot_cold,3234,0
hot_cold,3235,8
hot_cold,3236,1
hot_cold,3237,9
hot_cold,3238,6
hot_cold,3239,0
hot_cold,3240,1
hot_cold,3241,8
hot_cold,3242,8
hot_cold,3243,6
hot_cold,3244,3
hot_cold,3245,2
hot_cold,3246,3
hot_cold,3247,4
hot_cold,3248,2
hot_cold,3249,5
hot_cold,3250,7
hot_cold,3251,2
hot_cold,3252,8
hot_cold,3253,3
hot_cold,3254,7
hot_cold,3255,6
hot_cold,3256,15
hot_cold,3257,8
hot_cold,3258,8
hot_cold,3259,25
hot_cold,3260,9
hot_cold,3261,2
hot_cold,3262,6
hot_cold,3263,6
hot_cold,3264,9
hot_cold,3265,30
hot_cold,3266,7
hot_cold,3267,4
hot_cold,3268,8
hot_cold,3269,8
hot_cold,3270,3
hot_cold,3271,8
hot_cold,3272,4
hot_cold,3273,2
hot_cold,3274,0
hot_cold,3275,25
hot_cold,3276,0
hot_cold,3277,8
hot_cold,3278,5
hot_cold,3279,9
hot_cold,3280,6
hot_cold,3281,1
hot_cold,3282,36
hot_cold,3283,4
hot_cold,3284,6
hot_cold,3285,4
hot_cold,3286,5
hot_cold,3287,7
hot_cold,3288,2
hot_cold,3289,2
hot_cold,3290,7
hot_cold,3291,3
hot_cold,3292,5
hot_cold,3293,17
hot_cold,3294,2
hot_cold,3295,33
hot_cold,3296,5
hot_cold,3297,8
hot_cold,3298,8
hot_cold,3299,6
hot_cold,3300,2
hot_cold,3301,7
hot_cold,3302,35
hot_cold,3303,2
hot_cold,3304,30
hot_cold,3305,2
hot_cold,3306,2
hot_cold,3307,1
hot_cold,3308,5
hot_cold,3309,2
hot_cold,3310,0
hot_cold,3311,3
hot_cold,3312,6
hot_cold,3313,6
hot_cold,3314,1
hot_cold,3315,22
hot_cold,3316,4
hot_cold,3317,4
hot_cold,3318,7
hot_cold,3319,42
hot_cold,3320,40
hot_cold,3321,2
hot_cold,3322,2
hot_cold,3323,3
hot_cold,3324,5
hot_cold,3325,17
hot_cold,3326,4
hot_cold,3327,10
hot_cold,3328,4
hot_cold,3329,3
hot_cold,3330,9
hot_cold,3331,1
hot_cold,3332,5
hot_cold,3333,6
hot_cold,3334,2
hot_cold,3335,7
hot_cold,3336,6
hot_cold,3337,4
hot_cold,3338,8
hot_cold,3339,7
hot_cold,3340,6
hot_cold,3341,5
hot_cold,3342,7
hot_cold,3343,1
hot_cold,3344,7
hot_cold,3345,4
hot_cold,3346,5
hot_cold,3347,46
hot_cold,3348,28
hot_cold,3349,6
hot_cold,3350,7
hot_cold,3351,4
hot_cold,3352,5
hot_cold,3353,0
hot_cold,3354,12
hot_cold,3355,0
hot_cold,3356,2
hot_cold,3357,17
hot_cold,3358,5
hot_cold,3359,8
hot_cold,3360,2
hot_cold,3361,1
hot_cold,3362,4
hot_cold,3363,19
hot_cold,3364,8
hot_cold,3365,8
hot_cold,3366,42
hot_cold,3367,2
hot_cold,3368,7
hot_cold,3369,14
hot_cold,3370,0
hot_cold,3371,5
hot_cold,3372,5
hot_cold,3373,0
hot_cold,3374,9
hot_cold,3375,3
hot_cold,3376,21
hot_cold,3377,5
hot_cold,3378,3
hot_cold,3379,2
hot_cold,3380,4
hot_cold,3381,3
hot_cold,3382,5
hot_cold,3383,9
hot_cold,3384,4
hot_cold,3385,1
hot_cold,3386,8
hot_cold,3387,1
hot_cold,3388,3
hot_cold,3389,12
hot_cold,3390,5
hot_cold,3391,7
hot_cold,3392,43
hot_cold,3393,2
hot_cold,3394,8
hot_cold,3395,3
hot_cold,3396,10
hot_cold,3397,5
hot_cold,3398,6
hot_cold,3399,43
hot_cold,3400,8
hot_cold,3401,2
hot_cold,3402,7
hot_cold,3403,8
hot_cold,3404,8
hot_cold,3405,2
hot_cold,3406,23
hot_cold,3407,1
hot_cold,3408,3
hot_cold,3409,9
hot_cold,3410,17
hot_cold,3411,6
hot_cold,3412,4
hot_cold,3413,5
hot_cold,3414,1
hot_cold,3415,4
hot_cold,3416,5
hot_cold,3417,0
hot_cold,3418,7
hot_cold,3419,46
hot_cold,3420,9
hot_cold,3421,1
hot_cold,3422,3
hot_cold,3423,8
hot_cold,3424,2
hot_cold,3425,0
hot_cold,3426,38
hot_cold,3427,6
hot_cold,3428,7
hot_cold,3429,9
hot_cold,3430,13
hot_cold,3431,8
hot_cold,3432,40
hot_cold,3433,2
hot_cold,3434,9
hot_cold,3435,4
hot_cold,3436,3
hot_cold,3437,0
hot_cold,3438,3
hot_cold,3439,4
hot_cold,3440,29
hot_cold,3441,9
hot_cold,3442,6
hot_cold,3443,6
hot_cold,3444,2
hot_cold,3445,7
hot_cold,3446,6
hot_cold,3447,7
hot_cold,3448,47
hot_cold,3449,0
hot_cold,3450,2
hot_cold,3451,1
hot_cold,3452,9
hot_cold,3453,5
hot_cold,3454,5
hot_cold,3455,0
hot_cold,3456,1
hot_cold,3457,8
hot_cold,3458,4
hot_cold,3459,8
hot_cold,3460,2
hot_cold,3461,6
hot_cold,3462,1
hot_cold,3463,45
hot_cold,3464,2
hot_cold,3465,3
hot_cold,3466,9
hot_cold,3467,2
hot_cold,3468,2
hot_cold,3469,4
hot_cold,3470,9
hot_cold,3471,12
hot_cold,3472,7
hot_cold,3473,0
hot_cold,3474,1
hot_cold,3475,48
hot_cold,3476,5
hot_cold,3477,4
hot_cold,3478,3
hot_cold,3479,2
hot_cold,3480,3
hot_cold,3481,5
hot_cold,3482,4
hot_cold,3483,4
hot_cold,3484,0
hot_cold,3485,0
hot_cold,3486,9
hot_cold,3487,42
hot_cold,3488,3
hot_cold,3489,4
hot_cold,3490,7
hot_cold,3491,1
hot_cold,3492,6
hot_cold,3493,5
hot_cold,3494,1
hot_cold,3495,3
hot_cold,3496,8
hot_cold,3497,6
hot_cold,3498,5
hot_cold,3499,14
hot_cold,3500,6
hot_cold,3501,0
hot_cold,3502,27
hot_cold,3503,40
hot_cold,3504,3
hot_cold,3505,4
hot_cold,3506,9
hot_cold,3507,6
hot_cold,3508,8
hot_cold,3509,8
hot_cold,3510,7
hot_cold,3511,23
hot_cold,3512,15
hot_cold,3513,29
hot_cold,3514,33
hot_cold,3515,43
hot_cold,3516,9
hot_cold,3517,7
hot_cold,3518,7
hot_cold,3519,1
hot_cold,3520,23
hot_cold,3521,22
hot_cold,3522,9
hot_cold,3523,1
hot_cold,3524,6
hot_cold,3525,5
hot_cold,3526,7
hot_cold,3527,3
hot_cold,3528,25
hot_cold,3529,6
hot_cold,3530,2
hot_cold,3531,9
hot_cold,3532,8
hot_cold,3533,0
hot_cold,3534,7
hot_cold,3535,7
hot_cold,3536,3
hot_cold,3537,35
hot_cold,3538,9
hot_cold,3539,1
hot_cold,3540,9
hot_cold,3541,2
hot_cold,3542,6
hot_cold,3543,3
hot_cold,3544,0
hot_cold,3545,9
hot_cold,3546,4
hot_cold,3547,0
hot_cold,3548,24
hot_cold,3549,0
hot_cold,3550,9
hot_cold,3551,34
hot_cold,3552,1
hot_cold,3553,3
hot_cold,3554,2
hot_cold,3555,2
hot_cold,3556,2
hot_cold,3557,7
hot_cold,3558,2
hot_cold,3559,8
hot_cold,3560,6
hot_cold,3561,11
hot_cold,3562,8
hot_cold,3563,2
hot_cold,3564,7
